Timestamps,Channel 0,Channel 1,Channel 2,Fx,Fy,Fz,Tx,Ty,Tz
0.0160000000000009,-0.166192275454354,4.43335614874504,-0.0230962730624818,-0.86766631649115,-5.83165336322957,23.0263081345324,-0.716781481482787,-0.187348128788394,-0.101995377453971
0.0170000000000003,-0.160351623352173,4.44017035719807,-0.0224473114764657,-0.858039489079798,-5.84586117524027,23.0550854353381,-0.717939753582399,-0.187690098958186,-0.101724844938045
0.0180000000000007,-0.159378181326467,4.43952138495508,-0.0266655617654126,-0.898238421386404,-5.80094545468051,23.1440924407727,-0.714030819285598,-0.18440165051325,-0.100897817797377
0.0190000000000001,-0.159378181326467,4.43497857930938,-0.0253676386046569,-0.876432161578816,-5.82633341976071,23.037675292448,-0.715959112132709,-0.187042060117207,-0.101893558762974
0.0200000000000005,-0.179171502028972,-0.0276390041330203,-0.0247186770225879,-0.85638928687995,-5.83760217708274,23.0690561975671,-0.717168637644527,-0.188437710606521,-0.102263457047004
0.0210000000000008,-0.171708446802314,-0.0250431578137633,-0.0224473114764657,-0.866419089489831,-5.85426269161359,23.1197172849402,-0.718638012252391,-0.18727193610502,-0.101746835001817
0.0220000000000002,-0.165867794784351,-0.0211493883010492,-0.026990042554897,-0.879739503484658,-5.81581597905586,23.207593144172,-0.71468997170817,-0.186107227639092,-0.101651307823325
0.0230000000000006,-0.167165717462712,-0.0237452346473701,-0.0224473114764657,-0.895597602700883,-5.82357424816626,23.0603132829874,-0.715771931036327,-0.184763897856247,-0.102807776968964
0.0240000000000009,-0.167165717462712,-0.0227717922696147,-0.0247186770225879,-0.873084584818428,-5.84297532994298,23.0865713666971,-0.717776868344294,-0.186442964358461,-0.101642089077079
0.0250000000000004,-0.169437082139252,-0.0192025035294621,-0.0211493883010492,-0.881950669002772,-5.82821485861465,23.1951760205298,-0.71677927142842,-0.18702944706935,-0.10146744080661
0.0260000000000007,-0.168463640136671,-0.0198514651211196,-0.0240697154393913,-0.834530831742962,-5.84450121781125,23.0622080542984,-0.718058500303482,-0.190265658673336,-0.102476612008198
0.0270000000000001,-0.16489435277269,-0.00914359871436966,-0.0143352915560468,-0.86701224403625,-5.82241100109877,23.2305500614816,-0.715314205318778,-0.186902608869511,-0.101394935730095
0.0280000000000005,-0.174628772777883,-0.0224473114764657,-0.0247186770225879,-0.889370167210146,-5.81190828274781,23.0893075135326,-0.714930892578582,-0.185419430167076,-0.102405985078451
0.0289999999999999,-0.169112601472,-0.0211493883010492,-0.0266655617654126,-0.862984683736876,-5.83918931512107,23.022705309281,-0.717348439596924,-0.187713556774608,-0.101724345051155
0.0300000000000002,-0.169761562806229,-0.0195269843254319,-0.0230962730624818,-0.871081429509016,-5.83292522632475,23.1623436519234,-0.716378280399374,-0.187121509551394,-0.101068122157778
0.0309999999999997,-0.169437082139252,-0.0198514651211196,-0.0263410809756464,-0.886368997217925,-5.80535334451867,23.1267514147081,-0.714098991538749,-0.185627868620106,-0.101659293603234
0.032,-0.165867794784351,-0.0292614080733982,-0.0266655617654126,-0.873815288434586,-5.83844219822152,23.0205745110428,-0.717633818353985,-0.186750650366895,-0.101876147147455
0.0329999999999995,-0.164245391430206,-0.0192025035294621,-0.0230962730624818,-0.859330426093963,-5.84258932498245,23.0990213213506,-0.717645831433392,-0.187787560110537,-0.101138277811455
0.0339999999999998,-0.165543314114072,-0.0217983498893215,-0.0221228306830346,-0.890972429708474,-5.78787662741616,23.1405888560602,-0.712661266551305,-0.185300428307286,-0.100999821511824
0.0350000000000001,-0.163271949414415,-0.0224473114764657,-0.0214738690953264,-0.867718213124404,-5.82718744758293,22.9971178075178,-0.716049888405396,-0.187790279558746,-0.102026761215871
0.0359999999999996,-0.160027142677213,-0.0299103696475775,-0.0247186770225879,-0.857093063386278,-5.84898087938519,23.0984946788175,-0.718402206353568,-0.188118951646593,-0.101385506283621
0.0369999999999999,-0.163596430086621,-0.0192025035294621,-0.0221228306830346,-0.861391234244253,-5.82235184926604,23.1684425729586,-0.715463883298246,-0.187711547493743,-0.101605585267436
0.0380000000000003,-0.164245391430206,-0.0237452346473701,-0.0230962730624818,-0.882716690608145,-5.82741877165297,23.0630394729307,-0.715747929337294,-0.185488514745355,-0.102254280868783
0.0389999999999997,-0.140558301674905,4.44114381556624,-0.026990042554897,-0.905010815661379,-5.83077683404715,23.1342916464029,-0.716441782118928,-0.183658502506181,-0.101179454130495
0.04,-0.153213048439394,4.43562755153857,-0.0299103696475775,-0.870401931848364,-5.83044033816514,23.0052594670617,-0.716365571487974,-0.187353970998726,-0.101855815166372
0.0409999999999995,-0.161325065375399,4.4404948433203,-0.026990042554897,-0.882637773716401,-5.84177318724674,23.128770648118,-0.717529393726523,-0.186053287817107,-0.100978600631915
0.0419999999999998,-0.169112601472,4.44146830168995,-0.0217983498893215,-0.879457324296316,-5.82646070159084,23.0284888065514,-0.716215041046575,-0.186261726349704,-0.10177249815167
0.0430000000000001,-0.17008604347293,4.44276624618972,-0.0217983498893215,-0.86280270501777,-5.83249380139941,23.0779633130307,-0.716772791969214,-0.187773407384143,-0.10134321687872
0.0439999999999996,-0.17430429211503,4.43432960708217,-0.0243941962311305,-0.868008668797155,-5.81823731864427,23.1523937214854,-0.715479276578259,-0.187437661253066,-0.100807469225892
0.0449999999999999,-0.173330850124823,4.44373970456973,-0.0224473114764657,-0.869253505034659,-5.83680198231328,23.016103387939,-0.716819619725198,-0.187327699816673,-0.101875030610959
0.0460000000000003,-0.171383966136987,4.43822344047503,-0.0256921193952686,-0.866170713834542,-5.84157645344941,23.1014373808292,-0.717540304278895,-0.187398971107036,-0.101307945602081
0.0469999999999997,-0.170410524139357,4.44244176006404,-0.0243941962311305,-0.860626910201592,-5.80827995316311,23.1489162761287,-0.714365522089036,-0.187775716687251,-0.101496744597207
0.048,-0.172681888796644,4.43952138495508,-0.0256921193952686,-0.873941726880244,-5.81828356649991,23.2083615714534,-0.71499959788216,-0.186746859161023,-0.101512576189576
0.0489999999999995,-0.166841236793535,4.43660100988605,-0.0276390041330203,-0.891422518228912,-5.8146660398784,23.0932337600504,-0.714977427755255,-0.185365228617614,-0.102262684772228
0.0499999999999998,-0.161325065375399,4.44146830168995,-0.0260166001855984,-0.878249684221308,-5.84660961131026,23.0743232082521,-0.718069794994141,-0.186156615055443,-0.101649474254901
0.0510000000000002,-0.160676104026857,4.44179278781416,-0.0286124464980922,-0.883252593635441,-5.83372134020484,23.2015601970652,-0.716428927012693,-0.186157518592061,-0.10124872777661
0.0519999999999996,-0.160027142677213,4.4359520376539,-0.0295858888606287,-0.880362735768304,-5.81867145944948,23.1279502947396,-0.715216280353452,-0.186240043747185,-0.101564544931556
0.0529999999999999,-0.158729219974619,4.44244176006404,-0.0240697154393913,-0.876149325240911,-5.83113631870975,23.0035242644724,-0.716791578728562,-0.186764541862944,-0.101967735079219
0.0540000000000003,-0.162298507396147,4.43822344047503,-0.0256921193952686,-0.864825192115353,-5.83566596600735,23.1043974671021,-0.717059639722055,-0.187122819292906,-0.101035170775634
0.0550000000000006,-0.161649546049257,4.44146830168995,-0.0260166001855984,-0.88164438255626,-5.81609221826382,23.0790120378907,-0.715151552927112,-0.186314380621315,-0.101531314816145
0.056,-0.163920910758551,4.43789895435624,-0.0256921193952686,-0.877480960129193,-5.83630275301341,23.2536110087375,-0.717351979717253,-0.186006146284731,-0.101301887486707
0.0570000000000004,-0.166841236793535,4.43952138495508,-0.0295858888606287,-0.868757160246019,-5.85142468948968,23.1235833690724,-0.71840365783908,-0.187186992005777,-0.101172617477896
0.0580000000000007,-0.186959037762786,-0.0182290611398595,-0.0227717922696147,-0.879952170288888,-5.83409846455019,23.0329842693672,-0.716829524765945,-0.186594175223369,-0.101962598312016
0.0590000000000002,-0.179820463346161,-0.0185535419366759,-0.0237452346473701,-0.859690080657163,-5.83637874706482,23.1081919425075,-0.717084416539441,-0.187720872270219,-0.100939650164758
0.0600000000000005,-0.172032927467365,-0.0188780227332101,-0.0153087339558112,-0.886185396533262,-5.81407408914711,23.1053158974037,-0.715086856719953,-0.186019057405068,-0.10146752153678
0.0609999999999999,-0.174628772777883,-0.0230962730624818,-0.0256921193952686,-0.860322244555463,-5.83208493022192,22.9698815049926,-0.716507757373572,-0.187561172123278,-0.101759905114759
0.0620000000000003,-0.172681888796644,-0.0185535419366759,-0.0227717922696147,-0.882082355864418,-5.84574723223778,23.1209474250706,-0.717964983085361,-0.185999069662,-0.100875831007726
0.0630000000000006,-0.173330850124823,-0.0214738690953264,-0.0224473114764657,-0.864130560295747,-5.83946845426231,23.1730298195743,-0.717358754666639,-0.187210048311059,-0.10136424937812
0.0640000000000001,-0.171708446802314,-0.0217983498893215,-0.0250431578137633,-0.87544585942351,-5.8193632135682,23.239407295918,-0.714823103509749,-0.186849340090152,-0.101078447068077
0.0650000000000004,-0.166841236793535,-0.0185535419366759,-0.0221228306830346,-0.872092175557056,-5.82799806899152,23.1033515028375,-0.716296752344539,-0.187110950737234,-0.102208788183425
0.0660000000000007,-0.161325065375399,-0.0185535419366759,-0.0234207538550669,-0.874720136165371,-5.83155270803711,23.0036811244257,-0.716507945508154,-0.18685153364002,-0.101866850721261
0.0670000000000002,-0.160027142677213,-0.0175800995453802,-0.0240697154393913,-0.870629812879807,-5.83440857715845,23.1244193290283,-0.716835396971256,-0.187014502403494,-0.101097656324243
0.0680000000000005,-0.160676104026857,-0.0237452346473701,-0.0263410809756464,-0.857893449575097,-5.81357938932988,23.1426488883536,-0.714949978331586,-0.18798895521736,-0.101453871207893
0.069,-0.158729219974619,-0.0198514651211196,-0.0237452346473701,-0.867758821476753,-5.82240281206677,23.2349474996181,-0.715487628746997,-0.186837430721508,-0.10122452183495
0.0700000000000003,-0.161325065375399,-0.0182290611398595,-0.0221228306830346,-0.889967116937019,-5.79976364050376,23.1269100646946,-0.713684943243846,-0.185429385340849,-0.101930046779582
0.0710000000000006,-0.158729219974619,-0.0237452346473701,-0.0260166001855984,-0.871269474695934,-5.83066489573492,23.0316240323598,-0.716186820311136,-0.187102884775573,-0.101806792362983
0.0720000000000001,-0.16489435277269,-0.0227717922696147,-0.0247186770225879,-0.867890387512959,-5.83553764899509,22.9812577483102,-0.717430747132997,-0.186656189134209,-0.101804790601436
0.0730000000000004,-0.163596430086621,-0.0214738690953264,-0.0273145233440995,-0.87551494289575,-5.8534412897299,23.1268033360236,-0.718375266540237,-0.186338687737761,-0.100852481232443
0.0740000000000007,-0.167490198131615,-0.0240697154393913,-0.0250431578137633,-0.862463545844697,-5.83872056083819,23.1867045738874,-0.716945886705161,-0.187334153734296,-0.101340377417628
0.0750000000000002,-0.171059485471385,-0.0201759459165251,-0.0221228306830346,-0.874972371089468,-5.81856002905521,23.1687355610276,-0.715493633641163,-0.187301185438222,-0.101356899908893
0.0760000000000005,-0.174953253440461,-0.0217983498893215,-0.0240697154393913,-0.856023161522098,-5.83896633404161,23.0810346164809,-0.717118731752812,-0.188539513006516,-0.102282452042567
0.077,-0.141531743748627,4.45185185790907,-0.0146597723562506,-0.879339842463814,-5.84001989223949,23.2253118646483,-0.717732301304721,-0.185820787351853,-0.101462673956229
0.0780000000000003,-0.160351623352173,4.4404948433203,-0.0217983498893215,-0.851211306411087,-5.83061409722245,23.0824914404826,-0.716721555635384,-0.188840815637593,-0.102343214572176
0.0790000000000006,-0.165543314114072,4.44179278781416,-0.0214738690953264,-0.868339222986486,-5.82952206328584,23.1907294953452,-0.7161268320581,-0.186938421599014,-0.101438175942507
0.080000000000001,-0.166841236793535,4.43660100988605,-0.0256921193952686,-0.888120967565434,-5.81985686647938,23.1083636497127,-0.715031717452408,-0.185085656928826,-0.102109802567337
0.0810000000000004,-0.165543314114072,4.44114381556624,-0.0234207538550669,-0.884204855979016,-5.85877279493904,23.0914261756093,-0.719209469048306,-0.185479218119283,-0.101969684946534
0.0820000000000007,-0.166192275454354,4.44146830168995,-0.0237452346473701,-0.870730056477219,-5.82516042819015,23.1554165879827,-0.715847557108107,-0.187673186265298,-0.101670160309923
0.0830000000000002,-0.163271949414415,4.44114381556624,-0.0214738690953264,-0.886499749823816,-5.83495903929301,23.140239893498,-0.716830951014008,-0.185860548170326,-0.100980021942095
0.0840000000000005,-0.16197402672284,4.43660100988605,-0.0302348504342446,-0.870181031325277,-5.8440323213826,23.1218448661071,-0.717855576236341,-0.186954328247226,-0.101514870161396
0.0850000000000009,-0.163271949414415,4.4404948433203,-0.0214738690953264,-0.869741083597673,-5.82022155682294,23.2351692757949,-0.714960899675044,-0.186990869316358,-0.101380950392774
0.0860000000000003,-0.159053700650681,4.43692549600286,-0.0256921193952686,-0.874236743383105,-5.83922271671531,23.0535292773691,-0.717077916426777,-0.186916630363632,-0.102964173329156
0.0870000000000006,-0.161000584701266,4.43757446823795,-0.0237452346473701,-0.868663349688766,-5.83314809085844,23.1724409460911,-0.717202036050451,-0.186600047420136,-0.101548006026516
0.088000000000001,-0.160676104026857,4.43789895435624,-0.0263410809756464,-0.847966242428672,-5.83150642886748,23.0918473544373,-0.71646029810176,-0.189345617634818,-0.102075518083186
0.0890000000000004,-0.161649546049257,4.44114381556624,-0.0217983498893215,-0.869077825987596,-5.81808121326541,23.0599505245482,-0.715379153985611,-0.187441462942535,-0.101560719610398
0.0900000000000007,-0.164245391430206,4.43822344047503,-0.0224473114764657,-0.879663508880679,-5.81147892825636,23.2215753322615,-0.714124037835168,-0.186371857194776,-0.10146974152999
0.0910000000000002,-0.166516756124082,4.43627652376973,-0.0243941962311305,-0.883945753487691,-5.84955569102863,23.0472276110441,-0.718069070435386,-0.185879735168014,-0.103014260229945
0.0920000000000005,-0.170410524139357,4.43238269041234,-0.0266655617654126,-0.873175973455864,-5.83989203259591,23.2150398159396,-0.717756843578264,-0.186420307139803,-0.1014196284304
0.0930000000000009,-0.17430429211503,4.4359520376539,-0.0208249075064899,-0.855946965300909,-5.81961215887938,23.0918163551174,-0.715617248755284,-0.188587847384613,-0.102357043951118
0.0940000000000003,-0.170410524139357,4.4340051209693,-0.0240697154393913,-0.869643917421389,-5.81740726503043,23.0521708011355,-0.715291055835823,-0.187332278957046,-0.101743654932558
0.0950000000000006,-0.170410524139357,4.43724998212016,-0.0211493883010492,-0.8642070723813,-5.83340066201403,23.1706944495536,-0.71621040081739,-0.187513319014796,-0.101174596999577
0.096000000000001,-0.192799689459476,-0.0295858888606287,-0.0266655617654126,-0.875813155943542,-5.82775913976773,23.0729938356515,-0.716139302076605,-0.186821778060724,-0.102725676545299
0.0970000000000004,-0.177873579391297,-0.0230962730624818,-0.0214738690953264,-0.879364640860643,-5.8443222641725,23.1993186345534,-0.718094596355881,-0.186110476509841,-0.101410909539248
0.0980000000000008,-0.172357408132142,-0.0230962730624818,-0.0211493883010492,-0.875698344199259,-5.82172759578109,23.1631825212811,-0.715904797113974,-0.186493411110489,-0.101280900105815
0.0990000000000002,-0.166192275454354,-0.0247186770225879,-0.0230962730624818,-0.870148629847751,-5.85495149296358,23.0381296709174,-0.71891084725532,-0.187145523680673,-0.1020590895249
0.100000000000001,-0.164569872101585,-0.0250431578137633,-0.0286124464980922,-0.863153081396599,-5.83696112005544,23.2154808127203,-0.716937898495356,-0.187035956202462,-0.101207084062266
0.101000000000001,-0.161000584701266,-0.0230962730624818,-0.0217983498893215,-0.885122780857229,-5.80559466710473,23.1278736098221,-0.714273671491678,-0.18589250363923,-0.101403112478412
0.102,-0.159702662001978,-0.0289369272858861,-0.0224473114764657,-0.875804910934102,-5.83426266040321,23.0180130241907,-0.716677580776112,-0.186594926574162,-0.101842576186618
0.103000000000001,-0.158080258621669,-0.0282879657100167,-0.0243941962311305,-0.864819165846184,-5.83552248216928,23.0653632510576,-0.717342818344195,-0.18702923868188,-0.101279277816251
0.104000000000001,-0.160676104026857,-0.0237452346473701,-0.0295858888606287,-0.886672265355644,-5.83395701814754,23.1320528682836,-0.716715268036581,-0.185415637038828,-0.100931995803186
0.105000000000001,-0.161000584701266,-0.0256921193952686,-0.0250431578137633,-0.877748184481028,-5.82364210736992,23.182247844524,-0.715225770119176,-0.186572249803769,-0.101471672125167
0.106000000000001,-0.164245391430206,-0.0230962730624818,-0.0208249075064899,-0.873157900122866,-5.81739743584688,23.1451606096621,-0.715442826564815,-0.186783681544475,-0.100901445756555
0.107000000000001,-0.16489435277269,-0.0230962730624818,-0.0205004267116486,-0.874486534819973,-5.84128885414172,23.0348756570456,-0.717517262684192,-0.186614631336542,-0.10176512240718
0.108000000000001,-0.171708446802314,-0.0227717922696147,-0.0243941962311305,-0.877457621311448,-5.829030610191,23.2543089938264,-0.715992967275556,-0.187083172982867,-0.101402700330083
0.109000000000001,-0.17008604347293,-0.0221228306830346,-0.0211493883010492,-0.852977130221328,-5.82817844514888,23.0640998956602,-0.716620611202537,-0.188626856834058,-0.102564708613712
0.110000000000001,-0.166516756124082,-0.0130373683524073,-0.0127128875507914,-0.872535388315288,-5.82949402232712,22.9935845808073,-0.7168742071365,-0.186964518894316,-0.101908871202143
0.111000000000001,-0.170735004805509,-0.0217983498893215,-0.0208249075064899,-0.890330629961211,-5.80692549787686,23.1242201701123,-0.71438241412814,-0.185332906546921,-0.101886604944203
0.112000000000001,-0.171383966136987,-0.0250431578137633,-0.0299103696475775,-0.877857877551455,-5.83445403030122,23.1758468150913,-0.717128093191018,-0.185946111483203,-0.10148630614686
0.113000000000001,-0.172032927467365,-0.0221228306830346,-0.0205004267116486,-0.855281801425239,-5.82344507324822,23.0228492506633,-0.71623761008145,-0.187715650897041,-0.102099295924962
0.114000000000001,-0.168139159468594,-0.0237452346473701,-0.0243941962311305,-0.895795974385058,-5.83519950641083,23.1510816557779,-0.716713135503667,-0.18451281585249,-0.100559906996717
0.115000000000001,-0.143154147199303,4.43530306542373,-0.0208249075064899,-0.862215514138148,-5.8467052187623,23.0698809614875,-0.718408784489368,-0.187353499847927,-0.101629239934893
0.116000000000001,-0.150617202983475,4.43270717652275,-0.0282879657100167,-0.89318518825268,-5.81969841530604,23.1029779470507,-0.715529072334001,-0.185210904015037,-0.102539281924076
0.117000000000001,-0.15126616434911,4.4385479265943,-0.0205004267116486,-0.877684578783762,-5.8406560014328,23.145992236069,-0.717737039643164,-0.185997799781953,-0.101633886178509
0.118000000000001,-0.153862009800616,4.43335614874504,-0.0250431578137633,-0.874457017145613,-5.8222720478167,23.2679794739323,-0.715512760321713,-0.187368842418965,-0.10139514667537
0.119000000000001,-0.154835451840379,4.43692549600286,-0.0247186770225879,-0.850602889859185,-5.81594509743635,23.0651851430531,-0.715317096970963,-0.1890886502662,-0.102823563085295
0.120000000000001,-0.158729219974619,4.43238269041234,-0.0237452346473701,-0.871717035735927,-5.83800090288719,23.0243010140616,-0.717523657354026,-0.186786415486459,-0.101834960785736
0.121000000000001,-0.158729219974619,4.43335614874504,-0.0230962730624818,-0.864845013975823,-5.84357680336111,23.1030641571243,-0.717775589429065,-0.186841932444703,-0.10113526654294
0.122000000000001,-0.163596430086621,4.43497857930938,-0.0198514651211196,-0.889731974498439,-5.78317194429497,23.1622867017977,-0.712464535660634,-0.185522799666673,-0.100779856265838
0.123000000000001,-0.162947468741934,4.43822344047503,-0.0211493883010492,-0.866685604666189,-5.81909550506924,22.9882027610378,-0.71531922901688,-0.187833516095025,-0.101950907709961
0.124000000000001,-0.168139159468594,4.43270717652275,-0.0295858888606287,-0.868236328799232,-5.84939350345814,23.1223308794929,-0.718395862532646,-0.187160254348346,-0.101086435378036
0.125000000000001,-0.168788120804473,4.4385479265943,-0.0208249075064899,-0.858944829568931,-5.82644753456585,23.1522541797659,-0.715812392797428,-0.18814777995893,-0.10173120461613
0.126000000000001,-0.170735004805509,4.43887241271407,-0.0208249075064899,-0.865399147201495,-5.838327380496,23.0394180867337,-0.717117373207376,-0.186785961549864,-0.102013522729957
0.127000000000001,-0.164245391430206,4.44893148267139,-0.0123884067488929,-0.889746166778742,-5.82991650768113,23.1503626107281,-0.716568917106497,-0.18515638003004,-0.101124279345836
0.128000000000001,-0.175926695426546,4.43887241271407,-0.0243941962311305,-0.881402174024112,-5.82921849686883,23.1601437984444,-0.716669593703901,-0.186457762336098,-0.101609433553413
0.129,-0.172032927467365,4.43887241271407,-0.0214738690953264,-0.857114417044491,-5.82017528515353,23.1127730572852,-0.715742252734978,-0.188435784551837,-0.10239339230993
0.130000000000001,-0.17008604347293,4.4385479265943,-0.0214738690953264,-0.867444395365787,-5.86457096954843,23.0985168841524,-0.719816209494278,-0.187103545884108,-0.102055919024628
0.131,-0.170410524139357,4.43952138495508,-0.0214738690953264,-0.859750734382487,-5.83366623063811,23.2207256293316,-0.716422325075391,-0.187302134251803,-0.101109292211265
0.132000000000001,-0.170410524139357,4.43303166263364,-0.0240697154393913,-0.886025385182178,-5.80446560975474,23.1066447722073,-0.714116900305396,-0.185783331282008,-0.10185340734604
0.133,-0.166516756124082,4.43562755153857,-0.0205004267116486,-0.875360505534621,-5.84649196671108,23.050465452827,-0.718088634590032,-0.186156733431521,-0.101583750801187
0.134,-0.187932479718402,-0.0247186770225879,-0.0205004267116486,-0.884109214759327,-5.83657156807964,23.1613603053154,-0.717481768224665,-0.18598696049921,-0.101120746006819
0.135000000000001,-0.173330850124823,-0.0214738690953264,-0.0211493883010492,-0.885749478338564,-5.82726456867808,23.1283221484975,-0.716109665368284,-0.185741854491477,-0.101232620470824
0.136,-0.165867794784351,-0.0234207538550669,-0.0247186770225879,-0.875194538622994,-5.82163207795487,23.0830869282616,-0.715315066921514,-0.186992885305835,-0.101795104952691
0.137,-0.163271949414415,-0.0237452346473701,-0.0253676386046569,-0.879694973695763,-5.83735140945946,23.0734606218592,-0.716827023853458,-0.186129923546614,-0.102392626674917
0.138000000000001,-0.164569872101585,-0.0217983498893215,-0.0201759459165251,-0.875049991713556,-5.87344994289669,23.116637386498,-0.720656643306269,-0.186183097916656,-0.102101914049275
0.139,-0.16197402672284,-0.0217983498893215,-0.0224473114764657,-0.8647985357336,-5.83008719307635,23.0556426087001,-0.716299556880079,-0.18728425798129,-0.10163259194394
0.140000000000001,-0.166841236793535,-0.0282879657100167,-0.0276390041330203,-0.876768062933144,-5.83976017843483,23.1225692469392,-0.71738383428861,-0.186344520355027,-0.100835248557311
0.141,-0.167814678800242,-0.0224473114764657,-0.0243941962311305,-0.866771753007248,-5.83818809709797,23.1458651517756,-0.71723512154971,-0.187152760108468,-0.101524815490279
0.142,-0.169437082139252,-0.0217983498893215,-0.0230962730624818,-0.868807285233981,-5.81640106542873,23.2334257287158,-0.714616826079914,-0.187295570443381,-0.101266201272178
0.143000000000001,-0.171708446802314,-0.0250431578137633,-0.0221228306830346,-0.863126619204992,-5.81673656562702,23.1231685479428,-0.71539974576695,-0.187791144462621,-0.10112911401243
0.144,-0.170410524139357,-0.0227717922696147,-0.0250431578137633,-0.876621261191047,-5.83659988616405,23.1410113449889,-0.716995868014089,-0.187004355903031,-0.10160498165391
0.145,-0.173006369460871,-0.0260166001855984,-0.0224473114764657,-0.881436483551467,-5.8181396452972,23.229116131882,-0.715745940954935,-0.186928582961385,-0.10153612376358
0.146000000000001,-0.171383966136987,-0.0247186770225879,-0.0205004267116486,-0.853623220008922,-5.85118565919194,23.0539736470269,-0.718651497574735,-0.188519016556123,-0.102448138465929
0.147,-0.172357408132142,-0.0243941962311305,-0.0201759459165251,-0.868154957553334,-5.8417248144292,23.1748242101002,-0.717455692907903,-0.186707462560231,-0.101390636149002
0.148000000000001,-0.168463640136671,-0.0230962730624818,-0.0250431578137633,-0.881127188328971,-5.80929518516732,23.1318808490592,-0.714591671492737,-0.186343597087794,-0.101321667748821
0.149,-0.164245391430206,-0.0214738690953264,-0.0214738690953264,-0.878446014118001,-5.84607594684822,23.1214092474507,-0.718174177276072,-0.185881095454241,-0.101753460377646
0.15,-0.162622988069178,-0.0201759459165251,-0.0214738690953264,-0.859239153929675,-5.8212000792858,23.0972888483747,-0.715906489176237,-0.187909528917433,-0.102040707738447
0.151000000000001,-0.163596430086621,-0.0237452346473701,-0.0214738690953264,-0.889452935134559,-5.83457353968297,23.1468181119153,-0.71689187366197,-0.185412004284243,-0.10072198498402
0.152,-0.160027142677213,-0.0282879657100167,-0.0240697154393913,-0.871196753697333,-5.84105970945514,23.0423946754444,-0.717952678347763,-0.186849292948288,-0.101771531187289
0.153,-0.135042129876807,4.43627652376973,-0.0217983498893215,-0.867781302728648,-5.82260666805173,23.1348672333721,-0.715848900007772,-0.187229679755382,-0.100944114827401
0.154000000000001,-0.141207263057663,4.4385479265943,-0.0250431578137633,-0.870970520236742,-5.83309736698258,23.1159798573119,-0.716637871503476,-0.187391559648924,-0.101712569499449
0.155000000000001,-0.148021357509895,4.4385479265943,-0.0295858888606287,-0.864387597791798,-5.83107229675051,22.9808064792901,-0.716908485555818,-0.186937763743579,-0.101819973145841
