Timestamps,Channel 0,Channel 1,Channel 2,Channel 16,Channel 17,Channel 18,Channel 19,Channel 20,Channel 21
0,0.0308142744644004,2.21055309532663,-0.0127626038345755,0.00286337136723036,-0.0105685501961239,0.00427783274311699,-0.000280671633788865,0.00126462087712964,0.0025494066948511
0.00100000000000033,0.0252981026568997,2.21671833152731,-0.0088688343455429,0.00351233517274574,-0.00245653096257459,0.00946952239874788,-0.00255203711563004,0.00483391222118112,-0.00556261170498434
0.00199999999999978,0.0175105661234856,2.21314898423155,-0.00854435355295781,0.00124095637486876,0.00403308767906796,-0.00221178672911648,0.00491102185740183,-0.00295362243757258,0.0126083144466743
0.00300000000000011,0.0145902399644658,2.21704281764807,-0.00789539196694166,-0.00427520653896041,-0.000509644872479953,0.00233095273827799,0.00036828999234742,0.0028870358176496,-0.00231780326016345
0.00400000000000045,0.00810062635776421,2.21055309532663,-0.0130870846234963,-0.00362624052422778,-0.00213205498780411,0.00200646706847929,-0.00741924902846577,0.000940147326040419,-0.00426468872155911
0.00500000000000078,0.00777614568032439,2.21509590093094,-0.0130870846234963,-0.00135486387965056,0.000463792733542467,-0.00188730752647359,-0.00352547967132877,-0.00133122200125224,0.000927004590358771
0.00600000000000023,0.00225997420600624,2.21477141481314,-0.00724643037979748,-0.00654656568588452,0.00273516082739778,-0.00837691744882585,0.00134173242942889,-0.00457601558597109,0.000927004310183221
0.00700000000000056,0.000962051517734902,2.21314898423155,-0.0114646806760744,0.00253888399930524,-0.00797270363492397,0.00168198463871505,-0.00547236457182582,0.00158911015891627,-0.00978086264724687
0.0080000000000009,-0.00325619718873077,2.21412244257903,-0.0130870846234963,0.000592014431738175,-0.00148308368430028,-0.00156282348913628,0.00361309737857327,-0.00425154691591323,0.00190044646622456
0.00900000000000034,-0.00325619718873077,2.21574487316801,-0.0117891614661224,-0.0156320199039492,0.00338412003714583,-0.00837691824913123,0.00296413659003913,-0.00327809111830057,0.0019004456281051
0.0100000000000007,0.00128653218938973,2.22612842922932,-0.000756814446287182,0.00124096730967294,-0.00505237991223928,0.00362887112320665,-0.0122864610973483,0.00126463176716629,-0.00718501665833898
0.0110000000000001,-0.00455411985828813,2.21250001200237,-0.0117891614661224,0.00448577760133828,-0.000509650914677362,0.00492679273826746,-0.00125411364256242,-3.3297533237775e-05,0.00125148484235266
0.0120000000000005,-0.00812340717688251,2.20893066477706,-0.0114646806760744,0.000592010058540815,0.00630444731783197,-0.000589379433801662,0.0052355019472948,-0.00198017999284716,0.00514525705666685
0.0130000000000008,-0.00617652318904641,2.21736730376931,-0.00757091117351058,0.00481025622696141,-0.0128399122953482,0.00362887031250358,0.00101725119262996,0.00256255138218275,-0.000695399472859015
0.0140000000000002,-0.00325619718873077,2.21509590093094,-0.0121136422558886,-0.00979137388171569,0.00370859843734439,-0.00902588229067181,0.00458654053463989,-0.0123635515453986,0.00319836943234675
0.0150000000000006,-1.13904955778565e-05,2.21736730376931,-0.00919331513784604,-0.00265279150976827,0.00176171839541017,5.95830010978737e-05,-0.00190307472587484,0.00126462571790253,-0.00231780439222101
0.0160000000000009,-0.000984832506413263,2.21087758143802,-0.00854435355295781,0.00481024967592347,-0.00245652975258737,0.00622471353163989,-0.00320099819661795,0.00418495543125141,-0.00231780410918297
0.0170000000000003,0.00485581959576756,2.21769178989105,-0.00789539196694166,0.00708163060821621,-0.00310549380273728,0.00168198302090872,-0.00125411353443869,0.00158910290036296,0.00287388834287711
0.0180000000000007,0.00582926162147321,2.21704281764807,-0.0121136422558886,-0.00135488795370264,0.0114961437986505,-0.000913857827393838,0.00685790669677003,-0.00392706367046403,-0.00101987775019324
0.0190000000000001,0.00582926162147321,2.21250001200237,-0.0108157190951329,0.000267533619943805,-0.000509649706086579,0.00525127517086088,-0.00157859499789517,0.00742976832563791,-0.00361572595216425
0.0200000000000005,-0.0139640590810308,-2.25011757144004,-0.0101667575130639,0.00156544812175063,-0.00537685709186175,0.00265542788136486,-0.00612132631998741,0.00288702373138006,-0.00199332329399127
0.0210000000000008,-0.00650100385437308,-2.24752172512078,-0.00789539196694166,0.000267531433146395,-0.00440341706633607,-0.00123834267507728,0.000692770911439849,-0.000682262796068533,0.00222492727773599
0.0220000000000002,-0.000660351836410028,-2.24362795560807,-0.0124381230453729,-0.00557312980935798,0.00338412124226473,-0.00967484473168245,0.000368290205805449,-0.00327810446693944,-0.00264228294185093
0.0230000000000006,-0.00195827451477174,-2.24622380195439,-0.00789539196694166,0.00318784125157956,-0.00699926482123581,0.00200646544994354,-0.00547236501918033,0.00288703219256226,-0.0139991115925677
0.0240000000000009,-0.00195827451477174,-2.24525035957663,-0.0101667575130639,0.004161305526035,-0.00180756449694375,0.00103302382380766,0.00134173200583965,-0.000682261584138866,0.000927004310183221
0.0250000000000004,-0.00422963919131139,-2.24168107083648,-0.00659746879152516,-0.0136851327609264,0.00305963922676611,0.00200647273464272,0.00263965588440473,-0.00425153113019228,-0.000370918940957088
0.0260000000000007,-0.00325619718873077,-2.24233003242814,-0.00951779592986724,0.00318784999296762,-0.008297190530272,0.00395334868960506,-0.0103395766355562,0.00126462571790253,0.000602522936858862
0.0270000000000001,0.000313090175251107,-2.23162216602139,0.000216627953477252,-0.00427520215659349,0.00403307804294473,-0.0122706913087594,0.00101725204197994,-0.00587395100320198,0.00222492923082268
0.0280000000000005,-0.0094213298299422,-2.24492587878348,-0.0101667575130639,0.000591999122594444,-0.0018075669154074,0.00200646868717858,-0.00449892167644519,0.000291190543955544,-0.0107543036615149
0.0289999999999999,-0.00390515852405962,-2.24362795560807,-0.0121136422558886,0.00545922439243185,-0.0018075657061376,0.00557575922955533,-0.00125411407511655,0.00515839182387667,0.00125148400253494
0.0300000000000002,-0.00455411985828813,-2.24200555163245,-0.00854435355295781,-0.00459967859094368,0.00468203605032969,-0.00480762602133933,0.0045865407407412,-3.32963221014726e-05,0.00482077320600344
0.0309999999999997,-0.00422963919131139,-2.24233003242814,-0.0117891614661224,-0.00135488138602513,0.00500651806514818,-0.00188730510928825,4.38097144372096e-05,-0.00035777350150723,-0.00491364864422833
0.032,-0.000660351836410028,-2.25173997538041,-0.0121136422558886,0.00545921566166374,-0.00278101298754563,0.00817159673704759,-0.000929633368927707,0.0028870358176496,-0.00166884332654493
0.0329999999999995,0.000962051517734902,-2.24168107083648,-0.00854435355295781,0.00253890148120917,0.00208619558760348,5.95830010978737e-05,0.00296413669450138,-3.32999557375313e-05,0.00709214079038439
0.0339999999999998,-0.000335871166131568,-2.24427691719634,-0.00757091117351058,-0.00297728546339959,0.0131185501994824,-0.00123834106220277,0.0039375794339005,-0.00165569675377975,-0.00199332131514846
0.0350000000000001,0.0019354935335254,-2.24492587878348,-0.00692194958580235,0.00318786746764532,-0.00180756933417325,0.00752264082569754,-0.00384996037696317,0.00970113275247497,-0.00329124570488892
0.0359999999999996,0.00518030027072727,-2.25238893695459,-0.0101667575130639,0.00156544156222349,-0.000834130519862475,0.0016819878748181,0.00134173253531172,-0.000682257948803944,0.00611869671812465
0.0369999999999999,0.0016110128613199,-2.24168107083648,-0.00757091117351058,-0.0026528046473584,0.002410678811126,-0.00643003493212235,-0.00157859391379739,-0.00198017999284716,0.0012514851222607
0.0380000000000003,0.000962051517734902,-2.24622380195439,-0.00854435355295781,0.00643266681423649,-0.00375445785658801,-0.00221178995065352,-0.00287651814965906,0.00386046616676339,-0.00718501464765942
0.0389999999999997,0.0246491412730361,2.21866524825923,-0.0124381230453729,0.000267518308818548,0.00403308767906796,-0.00253626754345859,0.00848030992454255,-0.00198018605740158,-0.00166883993754602
0.04,0.0119943945085464,2.21314898423155,-0.0153584501380535,0.00416129897582929,-0.0011586101248402,0.00654919677743648,-0.00190307592152927,0.00840321073980976,-0.00199332301125221
0.0409999999999995,0.00388237757254131,2.21801627601328,-0.0124381230453729,-0.00232831069570949,0.00370860446152399,-0.000264894582878816,0.00750686810665294,-0.000357778346730564,0.00449629295039317
0.0419999999999998,-0.00390515852405962,2.21898973438294,-0.00724643037979748,0.00481024530772167,0.000139315544235741,0.00557575354246531,-0.000280671848402608,0.00450943261869297,-0.00296676488969722
0.0430000000000001,-0.00487860052498981,2.22028767888271,-0.00724643037979748,0.0015654546797581,0.00241067157418851,0.00265542626177906,0.00101725193583155,0.00191358734177438,0.00384733244153307
0.0439999999999996,-0.00909684916708955,2.21185103977515,-0.0098422767216065,-0.00427519777490248,0.00922478177465891,-0.00123834106220277,0.00458654063769337,-0.00198017878016343,0.00611869892313233
0.0449999999999999,-0.00812340717688251,2.22126113726271,-0.00789539196694166,0.0044857841512016,-0.00245652612308001,0.00460230949529883,-0.00157859510633759,0.00807872512016772,-0.00134436166445745
0.0460000000000003,-0.00617652318904641,2.21574487316801,-0.0111401998857446,0.000592018804258743,0.00111275315137105,0.000708544627800345,0.00263965588440473,0.000615660460733913,0.00449629378158251
0.0469999999999997,-0.00520308119141644,2.21996319275703,-0.0098422767216065,-0.00135488138602513,0.00565548810808392,-0.00415867001180281,-0.00222755575613959,-0.00198018241844156,0.000927005150662852
0.048,-0.00747444584870346,2.21704281764807,-0.0111401998857446,-0.00654656130056619,0.00403307924772389,-0.00870140147009668,0.000692771124320118,-0.00327809718472527,-0.000370917815820326
0.0489999999999995,-0.00163379384559409,2.21412244257903,-0.0130870846234963,-0.000705915380583289,-0.00115860770690457,0.00103302382380766,-0.00287651825922833,0.00191358976057487,-0.00978086177872406
0.0499999999999998,0.00388237757254131,2.21898973438294,-0.0114646806760744,0.00351234827604507,-0.00245652612308001,0.00233094707041948,0.00231517402348533,0.000940143695179252,0.000278042965920822
0.0510000000000002,0.00453133892108334,2.21931422050714,-0.0140605269885682,-0.00816896100462916,0.00338411883195122,-0.00675451414767281,0.00523550215228721,-0.0019801751425681,0.00157596789099407
0.0519999999999996,0.00518030027072727,2.21347347034689,-0.0150339693511047,-0.00200383644826907,0.00338412124226473,-0.00221178672911648,0.00101725214812254,0.000615666513963165,-0.00199332272852887
0.0529999999999999,0.00647822297332132,2.21996319275703,-0.00951779592986724,0.00481025622696141,-0.00213205256786675,0.00882056079014781,-0.00190307548666255,0.00580735464892501,-0.00361572652036379
0.0540000000000003,0.00290893555179406,2.21574487316801,-0.0111401998857446,0.00351233298827225,0.00403308045242756,-0.000589380240825443,0.00393757891586111,-0.00133122078890779,0.00644318027951979
0.0550000000000006,0.00355789689868349,2.21898973438294,-0.0114646806760744,-0.00038143237938959,0.00403308286160931,0.0026554295011143,0.00101725182967732,0.00321151662689734,-0.00231780269422927
0.056,0.00128653218938973,2.21542038704923,-0.0111401998857446,-0.00622208925328893,0.002410678811126,-0.00805243822882107,0.00426205982872829,-0.0120390719460195,0.00287388834287711
0.0570000000000004,-0.00163379384559409,2.21704281764807,-0.0150339693511047,-0.00103038744230455,0.000463793941208213,-0.000589380240825443,0.00491102175465372,-0.000357780769796534,0.00611869892313233
